date,home_team,away_team,home_score,away_score,neutral,result,home_hist_pts,home_rank_pos,away_hist_pts,away_rank_pos,result_binary,home_perf_pts,away_perf_pts,home_form,away_form,home_gf_avg,away_gf_avg,home_ga_avg,away_ga_avg,dif_points,dif_form,dif_ranking_pos,dif_gf,dif_ga
1970-12-19,Senegal,Malawi,4,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.6923076923076923,0.7692307692307693,0.8461538461538461,1.2307692307692308,2.076923076923077,2.3846153846153846,0.0,-0.07692307692307698,0.0,-0.3846153846153847,-0.3076923076923075
1970-12-19,Thailand,Indonesia,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.2,1.5483870967741935,1.3666666666666667,2.4516129032258065,1.5,1.8064516129032258,0.0,-0.34838709677419355,0.0,-1.0849462365591398,-0.30645161290322576
1970-12-19,Japan,India,0,1,1,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.625,1.4736842105263157,1.5625,1.8421052631578947,1.25,1.7894736842105263,0.0,0.1513157894736843,0.0,-0.2796052631578947,-0.5394736842105263
1970-12-20,Malta,Switzerland,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.0,0.8181818181818182,1.0,0.7272727272727273,1.6666666666666667,1.2727272727272727,0.0,-0.8181818181818182,0.0,0.2727272727272727,0.39393939393939403
1970-12-20,South Korea,Myanmar,0,0,1,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.9166666666666667,2.1904761904761907,1.75,2.6666666666666665,0.75,0.8095238095238095,0.0,-0.27380952380952395,0.0,-0.9166666666666665,-0.059523809523809534
1970-12-27,Libya,Egypt,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.2,1.6,1.6,1.6,2.2,1.7,0.0,-0.40000000000000013,0.0,0.0,0.5000000000000002
1970-12-27,Mali,Niger,3,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.75,0.4,0.5,1.0,1.5,4.0,0.0,0.35,0.0,-0.5,-2.5
1970-12-27,Morocco,Algeria,3,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.0,1.4444444444444444,1.0,1.1111111111111112,1.263157894736842,0.8888888888888888,0.0,-0.4444444444444444,0.0,-0.11111111111111116,0.3742690058479532
1971-01-03,Egypt,Libya,2,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.7272727272727273,1.0,1.5454545454545454,1.3333333333333333,1.5454545454545454,2.0,0.0,0.7272727272727273,0.0,0.21212121212121215,-0.4545454545454546
1971-01-08,Argentina,France,3,4,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.1538461538461537,1.6153846153846154,1.1538461538461537,1.6153846153846154,1.1538461538461537,1.2307692307692308,0.0,-0.4615384615384617,0.0,-0.4615384615384617,-0.0769230769230771
1971-01-10,Ghana,DR Congo,1,1,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.4545454545454546,2.1,2.4545454545454546,3.1,0.8181818181818182,0.8,0.0,-0.6454545454545455,0.0,-0.6454545454545455,0.018181818181818188
1971-01-13,Argentina,France,2,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.0714285714285714,1.7142857142857142,1.2857142857142858,1.7857142857142858,1.3571428571428572,1.3571428571428572,0.0,-0.6428571428571428,0.0,-0.5,0.0
1971-01-28,Kuwait,Iraq,0,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,3.0,0.0,3.3333333333333335,0.6666666666666666,1.3333333333333333,2.1666666666666665,0.0,3.0,0.0,2.666666666666667,-0.8333333333333333
1971-01-31,Ghana,Sierra Leone,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,0.8333333333333334,1.0,0.0,0.0,0.0,1.3333333333333335,-0.16666666666666663
1971-02-02,Chile,German DR,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.7857142857142857,1.8125,1.0714285714285714,2.5,1.7142857142857142,1.0625,0.0,-1.0267857142857144,0.0,-1.4285714285714286,0.6517857142857142
1971-02-03,Belgium,Scotland,3,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.2,1.0833333333333333,1.2,1.75,1.6,1.25,0.0,0.1166666666666667,0.0,-0.55,0.3500000000000001
1971-02-03,Cyprus,Northern Ireland,0,3,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.16666666666666666,0.1111111111111111,0.5,0.3333333333333333,4.5,1.5555555555555556,0.0,0.05555555555555555,0.0,0.16666666666666669,2.9444444444444446
1971-02-03,Malta,England,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.0,2.1818181818181817,1.0,1.9545454545454546,1.75,0.6363636363636364,0.0,-2.1818181818181817,0.0,-0.9545454545454546,1.1136363636363638
1971-02-07,Ghana,Sierra Leone,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.2307692307692308,2.0,2.230769230769231,1.3333333333333333,0.9230769230769231,1.0,0.0,-0.7692307692307692,0.0,0.8974358974358976,-0.07692307692307687
1971-02-08,Uruguay,German DR,0,3,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.625,1.8823529411764706,1.0,2.411764705882353,0.6875,1.0,0.0,-0.25735294117647056,0.0,-1.4117647058823528,-0.3125
1971-02-10,Uruguay,German DR,1,1,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.5294117647058822,1.9444444444444444,0.9411764705882353,2.4444444444444446,0.8235294117647058,0.9444444444444444,0.0,-0.41503267973856217,0.0,-1.5032679738562094,-0.12091503267973858
1971-02-13,Nigeria,Sierra Leone,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.8888888888888888,2.25,1.3333333333333333,1.5,1.7777777777777777,1.0,0.0,-1.3611111111111112,0.0,-0.16666666666666674,0.7777777777777777
1971-02-17,Albania,Germany,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.0,1.9523809523809523,0.5,2.2857142857142856,2.5,1.1428571428571428,0.0,-1.9523809523809523,0.0,-1.7857142857142856,1.3571428571428572
1971-02-17,Belgium,Portugal,3,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.3636363636363635,0.5,1.3636363636363635,0.625,1.4545454545454546,1.125,0.0,0.8636363636363635,0.0,0.7386363636363635,0.3295454545454546
1971-02-17,Mexico,Russia,0,0,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.0857142857142856,2.0,1.1714285714285715,1.8,1.0,0.6,0.0,-0.9142857142857144,0.0,-0.6285714285714286,0.4
1971-02-20,Italy,Spain,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.8666666666666667,1.9090909090909092,1.9333333333333333,1.8181818181818181,1.0666666666666667,0.7272727272727273,0.0,-0.042424242424242475,0.0,0.11515151515151523,0.33939393939393936
1971-02-20,Mexico,Russia,0,0,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.0555555555555556,1.9523809523809523,1.1388888888888888,1.7142857142857142,0.9722222222222222,0.5714285714285714,0.0,-0.8968253968253967,0.0,-0.5753968253968254,0.4007936507936508
1971-02-21,Basque Country,Catalonia,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1971-02-24,Netherlands,Luxembourg,6,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.4545454545454546,0.4,1.1818181818181819,0.7,0.5454545454545454,3.2,0.0,1.0545454545454547,0.0,0.4818181818181819,-2.6545454545454548
1971-02-28,El Salvador,Russia,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.0714285714285714,1.8571428571428572,0.8571428571428571,1.5714285714285714,2.0,0.5238095238095238,0.0,-0.7857142857142858,0.0,-0.7142857142857143,1.4761904761904763
1971-03-01,Madagascar,Liberia,2,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.0,1.0,2.0,1.0,1.6666666666666667,1.0,0.0,1.0,0.0,1.0,0.6666666666666667
1971-03-04,Cameroon,Senegal,1,1,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.5714285714285714,0.6666666666666666,1.7142857142857142,1.1111111111111112,1.8571428571428572,2.0,0.0,0.9047619047619048,0.0,0.603174603174603,-0.1428571428571428
1971-03-07,Cameroon,Senegal,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.375,0.7,1.625,1.1,1.75,1.9,0.0,0.675,0.0,0.5249999999999999,-0.1499999999999999
1971-03-07,Lesotho,Madagascar,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.5,2.25,1.5,2.0,3.5,1.5,0.0,-0.75,0.0,-0.5,2.0
1971-03-10,Senegal,Cameroon,3,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.9090909090909091,1.2222222222222223,1.1818181818181819,1.5555555555555556,1.8181818181818181,1.7777777777777777,0.0,-0.31313131313131326,0.0,-0.3737373737373737,0.04040404040404044
1971-03-14,Cameroon,Congo,7,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.1,1.1666666666666667,1.4,1.6666666666666667,1.9,1.1666666666666667,0.0,-0.06666666666666665,0.0,-0.26666666666666683,0.7333333333333332
1971-03-17,Spain,France,2,2,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,2.1818181818181817,1.8461538461538463,1.9090909090909092,1.7692307692307692,0.6363636363636364,1.0769230769230769,0.0,0.3356643356643354,0.0,0.13986013986014,-0.4405594405594405
1971-03-18,Malawi,Zambia,5,4,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.8181818181818182,1.625,1.2727272727272727,3.25,2.5454545454545454,2.0,0.0,-0.8068181818181818,0.0,-1.9772727272727273,0.5454545454545454
1971-03-20,Malawi,Zambia,1,3,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.0,1.4444444444444444,1.5833333333333333,3.3333333333333335,2.6666666666666665,2.3333333333333335,0.0,-0.4444444444444444,0.0,-1.7500000000000002,0.33333333333333304
1971-03-23,Malawi,Zambia,0,3,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.9230769230769231,1.6,1.5384615384615385,3.3,2.6923076923076925,2.2,0.0,-0.676923076923077,0.0,-1.7615384615384613,0.49230769230769234
1971-03-24,Togo,Liberia,0,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.4,0.0,1.2,1.0,1.2,2.0,0.0,1.4,0.0,0.19999999999999996,-0.8
1971-03-25,Jersey,Alderney,11,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.0,0.0,2.6666666666666665,0.0,0.6666666666666666,5.0,0.0,2.0,0.0,2.6666666666666665,-4.333333333333333
1971-03-28,Madagascar,Mauritius,3,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.4,1.0,2.0,1.25,1.4,1.0,0.0,1.4,0.0,0.75,0.3999999999999999
1971-04-04,Yugoslavia,Netherlands,2,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.2142857142857142,1.4545454545454546,1.5,1.3636363636363635,1.1428571428571428,0.5454545454545454,0.0,-0.2402597402597404,0.0,0.13636363636363646,0.5974025974025974
1971-04-04,Austria,Hungary,0,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.1538461538461537,1.5333333333333334,1.0769230769230769,1.8666666666666667,1.0769230769230769,1.4666666666666666,0.0,-0.3794871794871797,0.0,-0.7897435897435898,-0.3897435897435897
1971-04-07,Greece,Bulgaria,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.7,0.8421052631578947,1.5,1.4210526315789473,1.6,1.7894736842105263,0.0,-0.14210526315789473,0.0,0.07894736842105265,-0.18947368421052624
1971-04-14,Haiti,Bahamas,8,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.5,1.0,1.3333333333333333,1.0,0.6666666666666666,1.0,0.0,0.5,0.0,0.33333333333333326,-0.33333333333333337
1971-04-21,England,Greece,3,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.1818181818181817,0.7,1.7727272727272727,1.3,0.6363636363636364,1.5,0.0,1.4818181818181817,0.0,0.47272727272727266,-0.8636363636363636
1971-04-21,Northern Ireland,Cyprus,5,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.4,0.2,0.6,0.4,1.4,5.4,0.0,0.2,0.0,0.19999999999999996,-4.0
1971-04-21,Portugal,Scotland,2,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.5714285714285714,1.0833333333333333,0.7142857142857143,1.6666666666666667,1.4285714285714286,1.4166666666666667,0.0,-0.5119047619047619,0.0,-0.9523809523809524,0.011904761904761862
1971-04-21,Switzerland,Malta,5,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.9,0.0,0.8,0.8,1.4,1.6,0.0,0.9,0.0,0.0,-0.20000000000000018
1971-04-21,Wales,Czechoslovakia,1,3,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.5555555555555556,1.3125,0.8888888888888888,1.625,1.6666666666666667,1.4375,0.0,-0.7569444444444444,0.0,-0.7361111111111112,0.22916666666666674
1971-04-21,Yugoslavia,Romania,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.3333333333333333,1.0666666666666667,1.5333333333333334,0.8666666666666667,1.0666666666666667,0.9333333333333333,0.0,0.2666666666666666,0.0,0.6666666666666667,0.1333333333333333
1971-04-24,Hungary,France,1,1,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.625,1.7857142857142858,1.875,1.7857142857142858,1.375,1.1428571428571428,0.0,-0.1607142857142858,0.0,0.08928571428571419,0.2321428571428572
1971-04-24,Sierra Leone,Gambia,3,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.8,0.0,1.2,2.0,1.0,6.0,0.0,1.8,0.0,-0.8,-5.0
1971-04-24,German DR,Luxembourg,2,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.9411764705882353,0.14285714285714285,2.411764705882353,0.42857142857142855,0.8823529411764706,3.2857142857142856,0.0,1.7983193277310925,0.0,1.9831932773109242,-2.403361344537815
1971-04-25,Turkey,Germany,0,3,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.7,2.15,2.0,2.35,1.5,1.1,0.0,-0.44999999999999996,0.0,-0.3500000000000001,0.3999999999999999
1971-04-26,Tanzania,DR Congo,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.1818181818181819,1.7777777777777777,1.3636363636363635,2.888888888888889,2.1818181818181817,0.8888888888888888,0.0,-0.5959595959595958,0.0,-1.5252525252525253,1.2929292929292928
1971-04-28,Bulgaria,Russia,1,1,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,0.8421052631578947,1.9090909090909092,1.368421052631579,1.5454545454545454,1.736842105263158,0.5,0.0,-1.0669856459330145,0.0,-0.17703349282296643,1.236842105263158
1971-05-02,Guinea,Gambia,4,2,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.0,0.0,2.4375,1.5,1.4375,4.5,0.0,2.0,0.0,0.9375,-3.0625
1971-05-02,Indonesia,Vietnam Republic,9,1,1,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.59375,0.9047619047619048,2.40625,1.5714285714285714,1.75,1.6666666666666667,0.0,0.6889880952380952,0.0,0.8348214285714286,0.08333333333333326
1971-05-02,Ivory Coast,Ghana,2,6,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.5,1.1428571428571428,1.625,2.142857142857143,1.375,1.0,0.0,0.3571428571428572,0.0,-0.5178571428571428,0.375
1971-05-02,South Korea,Thailand,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.864864864864865,1.1612903225806452,1.7027027027027026,1.3225806451612903,0.7297297297297297,1.4838709677419355,0.0,0.7035745422842197,0.0,0.3801220575414124,-0.7541412380122058
1971-05-03,Myanmar,Taiwan,2,0,1,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.1363636363636362,1.1666666666666667,2.5454545454545454,1.3333333333333333,0.7727272727272727,1.8333333333333333,0.0,0.9696969696969695,0.0,1.2121212121212122,-1.0606060606060606
1971-05-03,Cambodia,Malaysia,1,3,1,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.5,1.5161290322580645,1.1666666666666667,1.6129032258064515,1.6666666666666667,1.3225806451612903,0.0,-1.0161290322580645,0.0,-0.44623655913978477,0.3440860215053765
1971-05-05,Cambodia,Thailand,3,4,1,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.42857142857142855,1.125,1.1428571428571428,1.28125,1.8571428571428572,1.46875,0.0,-0.6964285714285714,0.0,-0.1383928571428572,0.3883928571428572
1971-05-05,Switzerland,Poland,2,4,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.0909090909090908,1.8823529411764706,1.1818181818181819,2.176470588235294,1.2727272727272727,1.1764705882352942,0.0,-0.7914438502673797,0.0,-0.9946524064171121,0.09625668449197855
1971-05-06,South Korea,Malaysia,5,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.894736842105263,1.5625,1.6842105263157894,1.65625,0.7105263157894737,1.3125,0.0,0.33223684210526305,0.0,0.02796052631578938,-0.6019736842105263
1971-05-06,Myanmar,Vietnam Republic,2,0,1,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.1739130434782608,0.8636363636363636,2.5217391304347827,1.5454545454545454,0.7391304347826086,2.0,0.0,1.310276679841897,0.0,0.9762845849802373,-1.2608695652173914
1971-05-08,Myanmar,Indonesia,3,1,1,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.2083333333333335,1.6363636363636365,2.5,2.606060606060606,0.7083333333333334,1.7272727272727273,0.0,0.571969696969697,0.0,-0.10606060606060597,-1.018939393939394
1971-05-08,Malaysia,Thailand,4,1,1,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.5151515151515151,1.1818181818181819,1.6363636363636365,1.3636363636363635,1.4242424242424243,1.5151515151515151,0.0,0.33333333333333326,0.0,0.27272727272727293,-0.09090909090909083
1971-05-09,Cyprus,Spain,0,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.16666666666666666,2.0,0.3333333333333333,2.2222222222222223,5.333333333333333,0.8888888888888888,0.0,-1.8333333333333333,0.0,-1.888888888888889,4.444444444444445
1971-05-09,German DR,Yugoslavia,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,2.0,1.3333333333333333,2.388888888888889,1.4666666666666666,0.8888888888888888,1.0,0.0,0.6666666666666667,0.0,0.9222222222222223,-0.11111111111111116
1971-05-09,South Korea,Cambodia,2,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.9230769230769231,0.375,1.7692307692307692,1.375,0.717948717948718,2.125,0.0,1.5480769230769231,0.0,0.39423076923076916,-1.407051282051282
1971-05-10,Republic of Ireland,Italy,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.0,1.8,0.5,1.8666666666666667,2.0,1.0666666666666667,0.0,-1.8,0.0,-1.3666666666666667,0.9333333333333333
1971-05-11,Myanmar,Malaysia,6,1,1,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.24,1.5588235294117647,2.52,1.7058823529411764,0.72,1.411764705882353,0.0,0.6811764705882355,0.0,0.8141176470588236,-0.6917647058823531
1971-05-11,South Korea,Indonesia,3,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.95,1.588235294117647,1.775,2.5588235294117645,0.7,1.7647058823529411,0.0,0.361764705882353,0.0,-0.7838235294117646,-1.0647058823529412
1971-05-12,Switzerland,Greece,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.0,0.6,1.25,1.1,1.5,1.6,0.0,0.4,0.0,0.1499999999999999,-0.10000000000000009
1971-05-12,Portugal,Denmark,5,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.0,0.9411764705882353,0.7142857142857143,1.1176470588235294,1.1428571428571428,1.4705882352941178,0.0,0.05882352941176472,0.0,-0.40336134453781514,-0.32773109243697496
1971-05-12,Albania,Poland,1,1,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,0.0,2.0588235294117645,0.3333333333333333,2.411764705882353,2.0,1.2352941176470589,0.0,-2.0588235294117645,0.0,-2.0784313725490193,0.7647058823529411
1971-05-12,England,Malta,5,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.1,0.0,1.65,0.6,0.55,2.0,0.0,2.1,0.0,1.0499999999999998,-1.45
1971-05-13,Indonesia,Malaysia,4,2,1,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.542857142857143,1.5142857142857142,2.4857142857142858,1.6857142857142857,1.8,1.542857142857143,0.0,0.028571428571428692,0.0,0.8,0.2571428571428571
1971-05-13,South Korea,Myanmar,0,0,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.975609756097561,2.269230769230769,1.8048780487804879,2.6538461538461537,0.6829268292682927,0.7307692307692307,0.0,-0.2936210131332082,0.0,-0.8489681050656659,-0.04784240150093799
1971-05-15,South Korea,Myanmar,0,0,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.9285714285714286,2.2222222222222223,1.7619047619047619,2.5555555555555554,0.6666666666666666,0.7037037037037037,0.0,-0.2936507936507937,0.0,-0.7936507936507935,-0.03703703703703709
1971-05-15,Malaysia,Thailand,0,3,1,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.4722222222222223,1.1470588235294117,1.6944444444444444,1.3529411764705883,1.6111111111111112,1.588235294117647,0.0,0.32516339869281063,0.0,0.3415032679738561,0.022875816993464193
1971-05-15,Northern Ireland,England,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.75,2.142857142857143,1.125,1.8095238095238095,1.25,0.5238095238095238,0.0,-1.3928571428571428,0.0,-0.6845238095238095,0.7261904761904762
1971-05-15,Wales,Scotland,0,0,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,0.5714285714285714,1.0,0.7142857142857143,1.3,1.5714285714285714,1.1,0.0,-0.4285714285714286,0.0,-0.5857142857142857,0.4714285714285713
1971-05-15,Guernsey,Jersey,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.5,3.0,2.5,6.5,1.0,0.0,0.0,-1.5,0.0,-4.0,1.0
1971-05-16,Czechoslovakia,Romania,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.3125,1.1428571428571428,1.6875,0.9285714285714286,1.4375,0.9285714285714286,0.0,0.1696428571428572,0.0,0.7589285714285714,0.5089285714285714
1971-05-18,Scotland,Northern Ireland,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.8,0.6666666666666666,0.5,1.0,1.1,1.2222222222222223,0.0,0.13333333333333341,0.0,-0.5,-0.12222222222222223
1971-05-19,Bulgaria,Hungary,3,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.8,1.5294117647058822,1.35,1.8235294117647058,1.7,1.3529411764705883,0.0,-0.7294117647058822,0.0,-0.47352941176470575,0.34705882352941164
1971-05-19,England,Wales,0,0,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,2.1818181818181817,0.5,1.7727272727272727,0.625,0.5,1.375,0.0,1.6818181818181817,0.0,1.1477272727272727,-0.875
1971-05-20,Sweden,Finland,4,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.210526315789474,0.5833333333333334,1.6842105263157894,1.0833333333333333,0.7368421052631579,2.6666666666666665,0.0,1.6271929824561404,0.0,0.6008771929824561,-1.9298245614035086
1971-05-20,Luxembourg,Belgium,0,4,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.125,1.2,0.5,1.4,3.125,1.5,0.0,-1.075,0.0,-0.8999999999999999,1.625
1971-05-21,China,Cuba,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,-1.0
1971-05-21,Thailand,Cambodia,1,1,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.2,0.3333333333333333,1.4,1.2222222222222223,1.542857142857143,2.111111111111111,0.0,0.8666666666666667,0.0,0.1777777777777776,-0.5682539682539682
1971-05-22,England,Scotland,3,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.0869565217391304,0.7272727272727273,1.6956521739130435,0.45454545454545453,0.4782608695652174,1.0909090909090908,0.0,1.359683794466403,0.0,1.2411067193675889,-0.6126482213438734
1971-05-22,Indonesia,Hong Kong,2,1,1,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.5833333333333333,1.0,2.5277777777777777,1.4666666666666666,1.8055555555555556,1.9333333333333333,0.0,0.5833333333333333,0.0,1.0611111111111111,-0.12777777777777777
1971-05-22,Malaysia,Brunei,8,0,1,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.4324324324324325,1.0,1.6486486486486487,1.0,1.6486486486486487,1.0,0.0,0.43243243243243246,0.0,0.6486486486486487,0.6486486486486487
1971-05-22,Northern Ireland,Wales,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.9,0.5555555555555556,1.0,0.5555555555555556,1.1,1.2222222222222223,0.0,0.34444444444444444,0.0,0.4444444444444444,-0.12222222222222223
1971-05-24,Cambodia,Hong Kong,2,1,1,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.4,0.9375,1.2,1.4375,2.0,1.9375,0.0,-0.5375,0.0,-0.23750000000000004,0.0625
1971-05-24,Thailand,Brunei,10,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.1666666666666667,0.0,1.3888888888888888,0.0,1.5277777777777777,8.0,0.0,1.1666666666666667,0.0,1.3888888888888888,-6.472222222222222
1971-05-25,Uganda,Malawi,3,3,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,2.1,0.8571428571428571,2.4,1.4285714285714286,0.8,2.7142857142857144,0.0,1.2428571428571429,0.0,0.9714285714285713,-1.9142857142857144
1971-05-26,Thailand,Indonesia,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.2162162162162162,1.6216216216216217,1.6216216216216217,2.5135135135135136,1.4864864864864864,1.7837837837837838,0.0,-0.4054054054054055,0.0,-0.8918918918918919,-0.29729729729729737
1971-05-26,Sweden,Austria,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.210526315789474,0.8,1.6842105263157894,0.8,0.7894736842105263,1.2,0.0,1.4105263157894739,0.0,0.8842105263157893,-0.41052631578947363
1971-05-26,Norway,Iceland,3,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.1764705882352942,1.0,1.411764705882353,1.3333333333333333,2.176470588235294,1.5,0.0,0.17647058823529416,0.0,0.07843137254901977,0.6764705882352939
1971-05-26,Finland,Wales,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.5833333333333334,0.5,1.1666666666666667,0.5,2.6666666666666665,1.2,0.0,0.08333333333333337,0.0,0.6666666666666667,1.4666666666666666
1971-05-26,Denmark,Belgium,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.8888888888888888,1.3636363636363635,1.0555555555555556,1.6363636363636365,1.6666666666666667,1.3636363636363635,0.0,-0.4747474747474747,0.0,-0.5808080808080809,0.3030303030303032
