home_team_id,away_team_id,home_strength,away_strength,result
202,131,1.676923076923077,2.297872340425532,2
73,176,3.0517241379310347,2.0377358490566038,2
202,73,1.676923076923077,2.5652173913043477,2
131,176,2.694915254237288,2.0377358490566038,2
63,66,0.8918918918918919,0.5263157894736842,0
92,118,1.5897435897435896,0.3157894736842105,0
4,155,0.3333333333333333,1.8333333333333333,2
9,153,1.25,1.2666666666666666,2
19,73,3.0576923076923075,2.5652173913043477,2
60,30,2.4482758620689653,0.6764705882352942,0
63,93,0.8918918918918919,1.5961538461538463,2
66,165,0.631578947368421,1.2790697674418605,2
69,18,2.4545454545454546,0.6944444444444444,2
76,72,1.5681818181818181,0.8055555555555556,1
87,140,1.619047619047619,1.631578947368421,2
98,194,0.9210526315789473,1.5319148936170213,2
104,47,0.8157894736842105,1.5892857142857142,2
109,176,0.21052631578947367,2.0377358490566038,2
110,163,0.9714285714285714,1.2307692307692308,1
111,25,0.8611111111111112,1.6046511627906976,2
122,68,0.7435897435897436,0.95,0
124,207,1.3888888888888888,1.146341463414634,0
150,50,2.6,0.8648648648648649,1
154,1,1.5227272727272727,1.0238095238095237,1
161,131,0.15384615384615385,2.297872340425532,2
169,138,1.4090909090909092,1.0444444444444445,0
170,139,1.5348837209302326,0.9761904761904762,2
180,86,2.02,1.4651162790697674,0
1,111,1.1538461538461537,0.5945945945945946,0
12,98,2.0476190476190474,0.8461538461538461,0
18,154,0.8,1.3777777777777778,1
25,69,1.9318181818181819,1.44,2
30,124,1.1428571428571428,1.054054054054054,2
47,76,1.981818181818182,1.0,1
51,110,1.5116279069767442,0.45714285714285713,2
53,87,1.9795918367346939,1.3478260869565217,0
72,92,0.975,1.6097560975609757,1
73,13,3.0517241379310347,0.5428571428571428,0
86,122,1.813953488372093,0.6486486486486487,0
153,4,1.4,0.28205128205128205,0
93,66,2.1272727272727274,0.5263157894736842,0
138,9,1.358974358974359,1.0833333333333333,1
118,104,0.5526315789473685,0.6578947368421053,2
131,68,2.694915254237288,0.95,0
